name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,snapshot_date,microarchitecture
Intel Core i7-7700,238.0,4,3.6,4.2,65,Intel HD Graphics 630,True,2023-08-06,
Intel Core i3-10100,91.1,4,3.6,4.3,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-6600K,180.12,4,3.5,3.9,91,Intel HD Graphics 530,False,2023-08-06,
Intel Core i9-12900KF,389.0,16,3.2,5.2,125,,True,2023-08-06,
Intel Core i7-11700,194.99,8,2.5,4.9,65,Intel UHD Graphics 750,True,2023-08-06,
Intel Core i9-12900KS,399.99,16,3.4,5.5,150,Intel UHD Graphics 770,True,2023-08-06,
Intel Core i9-13900,546.99,24,2.0,5.6,65,Intel UHD Graphics 770,True,2023-08-06,
Intel Core i5-8400,185.0,6,2.8,4.0,65,Intel UHD Graphics 630,False,2023-08-06,
Intel Core i5-11400,144.88,6,2.6,4.4,65,Intel UHD Graphics 730,True,2023-08-06,
Intel Core i3-10105F,78.05,4,3.7,4.4,65,,True,2023-08-06,
AMD Threadripper 3970X,2300.98,32,3.7,4.5,280,,True,2023-08-06,
Intel Celeron E1400,14.0,2,2.0,,65,,False,2023-08-06,
Intel Core i7-8700,316.0,6,3.2,4.6,65,Intel UHD Graphics 630,True,2023-08-06,
AMD Ryzen 9 3950X,611.0,16,3.5,4.7,105,,True,2023-08-06,
Intel Core i7-12700,298.99,12,2.1,4.9,65,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 5 3600,97.99,6,3.6,4.2,65,,True,2023-08-06,
AMD Ryzen 7 2700,185.0,8,3.2,4.1,65,,True,2023-08-06,
Intel Core i5-6500,130.47,4,3.2,3.6,65,Intel HD Graphics 530,False,2023-08-06,
Intel Core i7-10700KF,240.0,8,3.8,5.1,125,,True,2023-08-06,
Intel Core i5-12500,232.99,6,3.0,4.6,65,Intel UHD Graphics 770,True,2023-08-06,
Intel Core i7-4770,114.0,4,3.4,3.9,84,Intel HD Graphics 4600,True,2023-08-06,
AMD Ryzen 7 1700,215.0,8,3.0,3.7,65,,True,2023-08-06,
Intel Core i9-11900KF,325.0,8,3.5,5.3,125,,True,2023-08-06,
Intel Core i3-8100,143.0,4,3.6,,65,Intel UHD Graphics 630,False,2023-08-06,
AMD Ryzen 7 1700X,251.0,8,3.4,3.8,95,,True,2023-08-06,
AMD Ryzen 7 3800XT,407.95,8,3.9,4.7,105,,True,2023-08-06,
Intel Celeron G5900,39.78,2,3.4,,58,Intel UHD Graphics 610,False,2023-08-06,
Intel Core i9-10980XE,950.0,18,3.0,4.8,165,,True,2023-08-06,
Intel Core i3-10105,104.69,4,3.7,4.4,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i7-9700KF,310.0,8,3.6,4.9,95,,False,2023-08-06,
Intel Core i7-2600,127.74,4,3.4,,95,Intel HD Graphics 2000,True,2023-08-06,
Intel Core i7-10700K Avengers Collector's Edition,389.88,8,3.8,5.1,125,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-3570K,100.0,4,3.4,,77,Intel HD Graphics 4000,False,2023-08-06,
Intel Core i5-12600,257.99,6,3.3,4.8,65,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 5 1400,110.0,4,3.2,3.4,65,,True,2023-08-06,
Intel Core i5-9600KF,240.0,6,3.7,4.6,95,,False,2023-08-06,
Intel Core i5-4570,121.16,4,3.2,,84,Intel HD Graphics 4600,False,2023-08-06,
AMD Ryzen 5 3600XT,395.0,6,3.8,4.5,95,,True,2023-08-06,
AMD Ryzen 3 3100,85.99,4,3.6,3.9,65,,True,2023-08-06,
Intel Core i5-11600KF,183.99,6,3.9,4.9,125,,True,2023-08-06,
Intel Core i7-4770K,185.0,4,3.5,3.9,84,Intel HD Graphics 4600,True,2023-08-06,
AMD Ryzen 5 2400G,135.0,4,3.6,3.9,65,Radeon Vega 11,True,2023-08-06,
Intel Xeon E5-2699 V4,447.1,22,2.2,3.6,145,,True,2023-08-06,
Intel Core i5-10600KF,175.99,6,4.1,4.8,125,,True,2023-08-06,
Intel Core i7-9700,290.14,8,3.0,4.7,65,Intel HD Graphics 630,False,2023-08-06,
Intel Core i5-7500,135.94,4,3.4,3.8,65,Intel HD Graphics 630,False,2023-08-06,
Intel Core i7-9700F,339.0,8,3.0,4.7,65,,False,2023-08-06,
Intel Core i5-7600K,188.0,4,3.8,4.2,91,Intel HD Graphics 630,False,2023-08-06,
AMD Ryzen 9 3900XT,390.0,12,3.8,4.7,105,,True,2023-08-06,
Intel Core i5-4460,82.46,4,3.2,3.4,84,Intel HD Graphics 4600,False,2023-08-06,
Intel Core i9-10900KF,318.98,10,3.7,5.3,125,,True,2023-08-06,
Intel Core i5-3470,200.0,4,3.2,,77,Intel HD Graphics 2500,False,2023-08-06,
AMD Ryzen 5 1600X,140.0,6,3.6,4.0,95,,True,2023-08-06,
Intel Celeron G6900,74.33,2,3.4,,46,Intel UHD Graphics 710,False,2023-08-06,
Intel Core i7-4790,319.66,4,3.6,4.0,84,Intel HD Graphics 4600,True,2023-08-06,
Intel Core i7-3770K,198.0,4,3.5,,77,Intel HD Graphics 4000,True,2023-08-06,
AMD Ryzen 3 3300X,195.0,4,3.8,4.3,65,,True,2023-08-06,
Intel Core i3-4150,48.0,2,3.5,,54,Intel HD Graphics 4400,True,2023-08-06,
Intel Core i5-10600K,173.02,6,4.1,4.8,125,Intel UHD Graphics 630,True,2023-08-06,
AMD Ryzen 5 2600X,215.0,6,3.6,4.2,95,,True,2023-08-06,
AMD Ryzen 9 7950X3D,637.04,16,4.2,5.7,120,Radeon,True,2023-08-06,
Intel Core i5-13400F,206.99,10,2.5,4.6,65,,True,2023-08-06,
Intel Core i5-13600KF,289.99,14,3.5,5.1,125,,True,2023-08-06,
AMD Ryzen 7 5700G,177.1,8,3.8,4.6,65,Radeon Vega 8,True,2023-08-06,
AMD Ryzen 9 7950X,544.99,16,4.5,5.7,170,Radeon,True,2023-08-06,
Intel Core i7-13700KF,389.99,16,3.4,5.4,125,,True,2023-08-06,
AMD Ryzen 9 5900X,327.48,12,3.7,4.8,105,,True,2023-08-06,
Intel Core i7-12700KF,256.0,12,3.6,5.0,125,,True,2023-08-06,
AMD Ryzen 5 4500,78.19,6,3.6,4.1,65,,True,2023-08-06,
AMD Ryzen 7 7700,319.0,8,3.6,5.3,65,Radeon,True,2023-08-06,
Intel Core i9-13900KS,982.56,24,3.0,6.0,150,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 7 3700X,228.99,8,3.6,4.4,65,,True,2023-08-06,
Intel Core i5-10400F,122.54,6,2.9,4.3,65,,True,2023-08-06,
AMD Ryzen 9 5950X,437.99,16,3.4,4.9,105,,True,2023-08-06,
Intel Core i9-12900K,395.99,16,3.2,5.2,125,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 9 7900X,432.0,12,4.7,5.6,170,Radeon,True,2023-08-06,
Intel Core i3-12100F,84.99,4,3.3,4.3,58,,True,2023-08-06,
AMD Ryzen 5 5600G,127.56,6,3.9,4.4,65,Radeon Vega 7,True,2023-08-06,
Intel Core i7-13700K,404.99,16,3.4,5.4,125,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 7 7800X3D,439.0,8,4.2,5.0,120,Radeon,True,2023-08-06,
AMD Ryzen 5 7600X,239.99,6,4.7,5.3,105,Radeon,True,2023-08-06,
Intel Core i9-13900K,568.2,24,3.0,5.8,125,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 5 5600,144.99,6,3.5,4.4,65,,True,2023-08-06,
Intel Core i5-12400F,149.97,6,2.5,4.4,65,,True,2023-08-06,
Intel Core i5-13600K,317.24,14,3.5,5.1,125,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 7 7700X,342.0,8,4.5,5.4,105,Radeon,True,2023-08-06,
Intel Core i5-12600K,193.27,10,3.7,4.9,125,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 7 5800X3D,323.68,8,3.4,4.5,105,,True,2023-08-06,
AMD Ryzen 5 3600,89.99,6,3.6,4.2,65,,True,2023-08-06,
Intel Core i7-12700K,275.99,12,3.6,5.0,125,Intel UHD Graphics 770,True,2023-08-06,
AMD Ryzen 7 5700X,198.21,8,3.4,4.6,65,,True,2023-08-06,
AMD Ryzen 5 7600,226.99,6,3.8,5.1,65,Radeon,True,2023-08-06,
AMD Ryzen 5 5500,94.58,6,3.6,4.2,65,,True,2023-08-06,
Intel Core i5-13500,247.97,14,2.5,4.8,65,Intel UHD Graphics 770,True,2023-08-06,
Intel Core i9-13900KF,544.99,24,3.0,5.8,125,,True,2023-08-06,
AMD Threadripper 3990X,4322.0,64,2.9,4.3,280,,True,2023-08-06,
Intel Core i3-13100F,110.45,4,3.4,4.5,58,,True,2023-08-06,
Intel Core i7-11700K,274.99,8,3.6,5.0,125,Intel UHD Graphics 750,True,2023-08-06,
Intel Core i9-9900K,539.0,8,3.6,5.0,95,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-9400F,138.0,6,2.9,4.1,65,,False,2023-08-06,
Intel Core i7-7700K,300.0,4,4.2,4.5,91,Intel HD Graphics 630,True,2023-08-06,
Intel Core i5-11600K,179.99,6,3.9,4.9,125,Intel UHD Graphics 750,True,2023-08-06,
Intel Core i7-12700F,289.98,12,2.1,4.9,65,,True,2023-08-06,
Intel Core i9-11900K,301.99,8,3.5,5.3,125,Intel UHD Graphics 750,True,2023-08-06,
AMD Ryzen 7 3800X,270.0,8,3.9,4.5,105,,True,2023-08-06,
Intel Core i5-10400,134.99,6,2.9,4.3,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i7-6700K,230.61,4,4.0,4.2,91,Intel HD Graphics 530,True,2023-08-06,
Intel Core i7-13700,379.0,16,2.1,5.2,65,Intel UHD Graphics 770,True,2023-08-06,
Intel Core i3-13100,139.99,4,3.4,4.5,60,Intel UHD Graphics 730,True,2023-08-06,
Intel Core i7-10700F,197.45,8,2.9,4.8,65,,True,2023-08-06,
Intel Core i9-10900K,359.97,10,3.7,5.3,125,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-9600K,207.0,6,3.7,4.6,95,Intel UHD Graphics 630,False,2023-08-06,
AMD Ryzen 9 3900X,365.0,12,3.8,4.6,105,,True,2023-08-06,
AMD Ryzen 5 3400G,120.0,4,3.7,4.2,65,Radeon Vega 11,True,2023-08-06,
AMD Ryzen 7 2700X,220.0,8,3.7,4.3,105,,True,2023-08-06,
Intel Core i7-13700F,349.99,16,2.1,5.2,65,,True,2023-08-06,
AMD Ryzen 9 7900X3D,489.0,12,4.4,5.6,120,Radeon,True,2023-08-06,
Intel Core i3-10100F,71.0,4,3.6,4.3,65,,True,2023-08-06,
AMD Ryzen 5 4600G,95.0,6,3.7,4.2,65,Radeon Vega 7,True,2023-08-06,
Intel Core i5-13400,228.0,10,2.5,4.6,65,Intel UHD Graphics 730,True,2023-08-06,
AMD Ryzen 3 4100,62.7,4,3.8,4.0,65,,True,2023-08-06,
Intel Core i5-12400,169.99,6,2.5,4.4,65,Intel UHD Graphics 730,True,2023-08-06,
Intel Core i5-11400F,128.99,6,2.6,4.4,65,,True,2023-08-06,
Intel Core i7-9700K,299.0,8,3.6,4.9,95,Intel UHD Graphics 630,False,2023-08-06,
AMD Ryzen 5 2600,165.0,6,3.4,3.9,65,,True,2023-08-06,
AMD Ryzen 9 7900,414.0,12,3.6,5.4,65,Radeon,True,2023-08-06,
AMD Ryzen 3 3200G,89.99,4,3.6,4.0,65,Radeon Vega 8,False,2023-08-06,
Intel Core i5-12600KF,219.94,10,3.7,4.9,125,,True,2023-08-06,
Intel Core i7-10700K,249.99,8,3.8,5.1,125,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i7-8700K,239.0,6,3.7,4.7,95,Intel UHD Graphics 630,True,2023-08-06,
AMD Ryzen 5 3600X,210.0,6,3.8,4.4,95,,True,2023-08-06,
Intel Core i3-12100,114.99,4,3.3,4.3,60,Intel UHD Graphics 730,True,2023-08-06,
Intel Celeron G4900,34.99,2,3.1,,65,Intel UHD Graphics 610,False,2023-08-06,
Intel Core i5-9400,215.91,6,2.9,4.1,65,Intel UHD Graphics 630,False,2023-08-06,
AMD Ryzen 3 1200 (14nm),115.0,4,3.1,3.4,65,,False,2023-08-06,
Intel Core i5-11600,240.0,6,2.8,4.8,65,Intel UHD Graphics 750,True,2023-08-06,
Intel Core i9-7980XE,1186.0,18,2.6,4.4,165,,True,2023-08-06,
AMD A8-6600K,92.86,4,3.9,,100,Radeon HD 8570D,False,2023-08-06,
Intel Core i7-7800X,192.61,6,3.5,4.0,140,,True,2023-08-06,
AMD 5350,120.0,4,2.05,,25,Radeon HD 8400,False,2023-08-06,
Intel Core i7-7700T,489.95,4,2.9,3.8,35,Intel HD Graphics 630,True,2023-08-06,
Intel Core i9-9980XE,1998.95,18,3.0,4.4,165,,True,2023-08-06,
Intel Celeron E3500,14.99,2,2.7,,65,,False,2023-08-06,
Intel Core i7-3930K,291.98,6,3.2,,130,,True,2023-08-06,
Intel Core i9-7920X,538.5,12,2.9,4.4,140,,True,2023-08-06,
Intel Core i9-10940X,893.16,14,3.3,4.8,165,,True,2023-08-06,
Intel Xeon E5-2650,48.41,8,2.0,2.8,95,,True,2023-08-06,
Intel Core i5-6402P,103.0,4,2.8,3.4,65,Intel HD Graphics 510,False,2023-08-06,
Intel Core i7-4820K,181.86,4,3.7,3.9,130,,True,2023-08-06,
AMD FX-6350,100.0,6,3.9,,125,,False,2023-08-06,
Intel Xeon E5-2630,32.26,6,2.3,,95,,True,2023-08-06,
Intel Pentium Gold G6605,109.9,2,4.3,,58,Intel UHD Graphics 630,True,2023-08-06,
Intel Pentium Gold G5400,85.0,2,3.7,,58,Intel UHD Graphics 610,True,2023-08-06,
Intel Core i5-4670,135.86,4,3.4,,84,Intel HD Graphics 4600,False,2023-08-06,
AMD FX-9370,159.97,8,4.4,4.7,220,,False,2023-08-06,
Intel Core i3-2120,50.0,2,3.3,,65,Intel HD Graphics 2000,True,2023-08-06,
Intel Core i5-10600,304.93,6,3.3,4.8,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Xeon E5-2660 V4,235.3,14,2.0,3.2,105,,True,2023-08-06,
AMD FX-8370,234.98,8,4.0,4.3,125,,False,2023-08-06,
AMD Ryzen 5 1500X,225.0,4,3.5,3.7,65,,True,2023-08-06,
AMD Threadripper 2920X,950.0,12,3.5,4.3,180,,True,2023-08-06,
Intel Core i7-6700,208.89,4,3.4,4.0,65,Intel HD Graphics 530,True,2023-08-06,
Intel Pentium G640,30.0,2,2.8,,65,Intel HD Graphics,False,2023-08-06,
Intel Core 2 Quad Q9550,52.55,4,2.83,,95,,False,2023-08-06,
AMD FX-6120,58.53,6,3.5,4.1,95,,False,2023-08-06,
AMD A4-6300,46.79,2,3.7,3.9,65,Radeon HD 8370D,False,2023-08-06,
Intel Core i7-920,99.0,4,2.66,,130,,True,2023-08-06,
Intel Pentium Gold G6405,79.94,2,4.1,,58,Intel UHD Graphics 610,True,2023-08-06,
AMD Phenom II X4 965 Black,90.0,4,3.4,,125,,False,2023-08-06,
Intel Core i5-3450,245.33,4,3.1,,77,Intel HD Graphics 2500,False,2023-08-06,
Intel Core i7-9700F,375.86,8,3.0,4.7,65,,False,2023-08-06,
Intel Core i5-4430,123.85,4,3.0,,84,Intel HD Graphics 4600,False,2023-08-06,
Intel Core i5-2400S,75.0,4,2.5,,65,Intel HD Graphics 2000,False,2023-08-06,
Intel Core i3-10320,134.0,4,3.8,4.6,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-7640X,146.0,4,4.0,4.2,112,,False,2023-08-06,
Intel Core i5-4440S,55.0,4,2.8,3.3,65,Intel HD Graphics 4600,False,2023-08-06,
Intel Core i7-9800X,449.2,8,3.8,4.5,165,,True,2023-08-06,
Intel Celeron G4900,60.0,2,3.1,,65,Intel UHD Graphics 610,False,2023-08-06,
AMD Phenom II X6 1090T Black,249.98,6,3.2,,125,,False,2023-08-06,
AMD FX-4350,122.96,4,4.2,,125,,False,2023-08-06,
AMD FX-8350,202.57,8,4.0,,125,,False,2023-08-06,
Intel Xeon E5-1630 V4,499.95,4,3.7,4.0,140,,True,2023-08-06,
Intel Core i3-3240,106.51,2,3.4,,55,Intel HD Graphics 2500,True,2023-08-06,
Intel Core i5-9600,175.0,6,3.1,4.6,65,Intel UHD Graphics 630,False,2023-08-06,
Intel Core i7-980X Extreme Edition,153.64,6,3.33,,130,,True,2023-08-06,
AMD A6-9500,89.95,2,3.5,3.8,65,Radeon R5 (on die),False,2023-08-06,
Intel Core i9-7960X,595.0,16,2.8,4.4,165,,True,2023-08-06,
Intel Core i9-9980XE,1073.0,18,3.0,4.4,165,,True,2023-08-06,
Intel Celeron G4930,39.0,2,3.2,,54,Intel UHD Graphics 610,False,2023-08-06,
Intel Xeon E5-2680,80.0,8,2.7,3.5,130,,True,2023-08-06,
AMD Athlon 220GE,104.39,2,3.4,,35,Radeon Vega 3,True,2023-08-06,
Intel Xeon E5-2680 V4,1990.0,14,2.4,3.3,120,,True,2023-08-06,
Intel Xeon E5-2690 V4,424.48,14,2.6,3.5,135,,True,2023-08-06,
Intel Celeron G3900,34.99,2,2.8,,51,Intel HD Graphics 510,False,2023-08-06,
AMD FX-6100,72.8,6,3.3,,95,,False,2023-08-06,
Intel Xeon E5-2667 V3,981.57,8,3.2,3.6,135,,True,2023-08-06,
Intel Pentium Gold G5400,99.0,2,3.7,,58,Intel UHD Graphics 610,True,2023-08-06,
Intel Pentium G3258,68.0,2,3.2,,53,Intel HD Graphics,False,2023-08-06,
Intel Core i7-870,100.0,4,2.93,,95,,True,2023-08-06,
Intel Core 2 Quad Q9300,42.6,4,2.5,,95,,False,2023-08-06,
Intel Core i3-8350K,199.0,4,4.0,,91,Intel UHD Graphics 630,False,2023-08-06,
Intel Core i7-9700,354.26,8,3.0,4.7,65,Intel HD Graphics 630,False,2023-08-06,
Intel Celeron 420,49.95,1,1.6,,35,,False,2023-08-06,
AMD A10-9700,120.0,4,3.5,3.8,65,Radeon R7 (on-die),False,2023-08-06,
Intel Celeron G4900T,59.95,2,1.8,,35,Intel UHD Graphics 610,False,2023-08-06,
AMD Athlon II X4 640,57.01,4,3.0,,95,,False,2023-08-06,
Intel Core i7-860,270.0,4,2.8,,95,,True,2023-08-06,
Intel Core i7-7800X,499.99,6,3.5,4.0,140,,True,2023-08-06,
Intel Core i7-6950X,332.47,10,3.0,3.5,140,,True,2023-08-06,
Intel Core i5-8600,239.86,6,3.1,4.3,65,Intel UHD Graphics 630,False,2023-08-06,
Intel Core i3-7350K,60.0,2,4.2,,60,Intel HD Graphics 630,True,2023-08-06,
AMD FX-8320,102.0,8,3.5,,125,,False,2023-08-06,
Intel Core i3-2100,20.0,2,3.1,,65,Intel HD Graphics 2000,True,2023-08-06,
Intel Core i5-10500,271.07,6,3.1,4.5,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i9-10900X,450.0,10,3.7,4.7,165,,True,2023-08-06,
Intel Core i3-7100,105.0,2,3.9,,51,Intel HD Graphics 630,True,2023-08-06,
Intel Core 2 Duo E8400,27.55,2,3.0,,65,,False,2023-08-06,
Intel Core i5-4670K,142.79,4,3.4,,84,Intel HD Graphics 4600,False,2023-08-06,
Intel Core i5-7600,130.0,4,3.5,4.1,65,Intel HD Graphics 630,False,2023-08-06,
AMD Threadripper 2970WX,999.99,24,3.0,4.2,250,,True,2023-08-06,
Intel Core i7-4790K,200.0,4,4.0,4.4,88,Intel HD Graphics 4600,True,2023-08-06,
Intel Core i5-2500K,234.0,4,3.3,,95,Intel HD Graphics 3000,False,2023-08-06,
Intel Xeon E5-2687W V4,2660.0,12,3.0,3.5,160,,True,2023-08-06,
AMD Threadripper 1900X,245.99,8,3.8,4.0,180,,True,2023-08-06,
Intel Core i7-2700K,94.0,4,3.5,,95,Intel HD Graphics 3000,True,2023-08-06,
Intel Core i3-9100,148.0,4,3.6,4.2,65,Intel UHD Graphics 630,False,2023-08-06,
Intel Core i7-8700K,355.75,6,3.7,4.7,95,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i7-6950X,499.88,10,3.0,3.5,140,,True,2023-08-06,
AMD Ryzen 7 1800X,295.0,8,3.6,4.0,95,,True,2023-08-06,
Intel Core i5-8500,165.0,6,3.0,4.1,65,Intel UHD Graphics 630,False,2023-08-06,
AMD Ryzen 5 3600,95.99,6,3.6,4.2,65,,True,2023-08-06,
AMD Athlon 3000G (14nm),139.66,2,3.5,,35,Radeon Vega 3,True,2023-08-06,
Intel Core i9-9900KS,1989.0,8,4.0,5.0,127,Intel UHD Graphics 630,True,2023-08-06,
Intel Pentium Gold G7400,82.99,2,3.7,,46,Intel UHD Graphics 710,True,2023-08-06,
Intel Xeon E5-2660,26.38,8,2.2,3.0,95,,True,2023-08-06,
Intel Pentium E2220,22.0,2,2.4,,65,,False,2023-08-06,
Intel Pentium Gold G6400,51.99,2,4.0,,58,Intel UHD Graphics 610,True,2023-08-06,
AMD Threadripper 1920X,280.0,12,3.5,4.0,180,,True,2023-08-06,
Intel Celeron G5925,33.98,2,3.6,,58,Intel UHD Graphics 610,False,2023-08-06,
Intel Xeon E5-2650 V4,79.0,12,2.2,2.9,105,,True,2023-08-06,
AMD Threadripper 1950X,552.37,16,3.4,4.0,180,,True,2023-08-06,
AMD Ryzen 9 3950X,2147.03,16,3.5,4.7,105,,True,2023-08-06,
Intel Core i3-6100,100.0,2,3.7,,51,Intel HD Graphics 530,True,2023-08-06,
Intel Core i9-12900F,429.99,16,2.4,5.1,65,,True,2023-08-06,
Intel Core i9-11900,309.99,8,2.5,5.2,65,Intel UHD Graphics 750,True,2023-08-06,
Intel Core i5-4690,98.91,4,3.5,3.9,84,Intel HD Graphics 4600,False,2023-08-06,
Intel Core i7-6900K,160.0,8,3.2,3.7,140,,True,2023-08-06,
Intel Core i7-2600K,115.0,4,3.4,,95,Intel HD Graphics 3000,True,2023-08-06,
Intel Core i3-10300,99.99,4,3.7,4.4,65,Intel UHD Graphics 630,True,2023-08-06,
AMD FX-9590,302.58,8,4.7,5.0,220,,False,2023-08-06,
AMD Athlon 200GE,132.25,2,3.2,,35,Radeon Vega 3,True,2023-08-06,
Intel Core i3-4130,56.0,2,3.4,,54,Intel HD Graphics 4400,True,2023-08-06,
Intel Core i9-7960X,2399.94,16,2.8,4.4,165,,True,2023-08-06,
Intel Core i7-6850K,130.0,6,3.6,3.8,140,,True,2023-08-06,
AMD Ryzen 3 1200 (12nm),112.16,4,3.1,3.4,65,,False,2023-08-06,
AMD Opteron 6344,81.67,12,2.6,3.2,115,,False,2023-08-06,
AMD Threadripper 2950X,1075.0,16,3.5,4.4,180,,True,2023-08-06,
Intel Core i9-10920X,679.99,12,3.5,4.8,165,,True,2023-08-06,
AMD FX-8300,100.0,8,3.3,,95,,False,2023-08-06,
Intel Core i7-4930K,148.0,6,3.4,3.9,130,,True,2023-08-06,
Intel Pentium G4400,45.0,2,3.3,,54,Intel HD Graphics 510,False,2023-08-06,
Intel Pentium Gold G5420,84.99,2,3.8,,54,Intel UHD Graphics 610,True,2023-08-06,
Intel Core i7-7820X,350.0,8,3.6,4.5,140,,True,2023-08-06,
Intel Celeron G440,30.0,1,1.6,,35,Intel HD Graphics,False,2023-08-06,
Intel Core i9-9900K,909.99,8,3.6,5.0,95,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i7-7700,300.0,4,3.6,4.2,65,Intel HD Graphics 630,True,2023-08-06,
Intel Core i9-9900,595.0,8,3.1,5.0,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-8400,299.88,6,2.8,4.0,65,Intel UHD Graphics 630,False,2023-08-06,
AMD Athlon II X2 240,29.48,2,2.8,,65,,False,2023-08-06,
Intel Core i9-12900,459.99,16,2.4,5.1,65,Intel UHD Graphics 770,True,2023-08-06,
Intel Core i7-6800K,170.0,6,3.4,3.6,140,,True,2023-08-06,
Intel Core i9-9900K (Standard Folding Box),545.0,8,3.6,5.0,95,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i9-11900F,286.83,8,2.5,5.2,65,,True,2023-08-06,
Intel Core i7-8700,330.0,6,3.2,4.6,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i9-7900X,416.0,10,3.3,4.5,140,,True,2023-08-06,
Intel Core i9-10900F,306.95,10,2.8,5.2,65,,True,2023-08-06,
Intel Core i9-10900,319.89,10,2.8,5.2,65,Intel UHD Graphics 630,True,2023-08-06,
Intel Core i5-11500,218.99,6,2.7,4.6,65,Intel UHD Graphics 750,True,2023-08-06,
Intel Core i5-9500,220.74,6,3.0,4.4,65,Intel UHD Graphics 630,False,2023-08-06,
Intel Core i7-8086K,435.0,6,4.0,5.0,95,Intel UHD Graphics 630,True,2023-08-06,
AMD Ryzen 7 5800X,219.7,8,3.8,4.7,105,,True,2023-08-06,
Intel Core i5-4440,100.0,4,3.1,3.3,84,Intel HD Graphics 4600,False,2023-08-06,
AMD Threadripper 2990WX,2500.0,32,3.0,4.2,250,,True,2023-08-06,
AMD Ryzen 5 5500,91.34,6,3.6,4.2,65,,True,2023-09-12,
Intel Core i5-13600K,317.99,14,3.5,5.1,125,Intel UHD Graphics 770,True,2023-09-12,
AMD Ryzen 5 3600,92.99,6,3.6,4.2,65,,True,2023-09-12,
AMD Ryzen 5 7600,219.99,6,3.8,5.1,65,Radeon,True,2023-09-12,
AMD Ryzen 7 7700X,331.0,8,4.5,5.4,105,Radeon,True,2023-09-12,
Intel Core i5-12600K,218.22,10,3.7,4.9,125,Intel UHD Graphics 770,True,2023-09-12,
Intel Core i5-12400F,142.99,6,2.5,4.4,65,,True,2023-09-12,
AMD Ryzen 5 5600,139.99,6,3.5,4.4,65,,True,2023-09-12,
AMD Ryzen 5 7600X,249.0,6,4.7,5.3,105,Radeon,True,2023-09-12,
AMD Ryzen 7 5800X3D,323.04,8,3.4,4.5,105,,True,2023-09-12,
Intel Core i7-13700K,375.37,16,3.4,5.4,125,Intel UHD Graphics 770,True,2023-09-12,
AMD Ryzen 7 7800X3D,399.0,8,4.2,5.0,120,Radeon,True,2023-09-12,
AMD Ryzen 5 5600X,157.86,6,3.7,4.6,65,,True,2023-09-12,
Intel Xeon E5-2620,139.94,6,2.0,,95,,True,2023-09-12,
Intel Core i9-13900K,551.99,24,3.0,5.8,125,Intel UHD Graphics 770,True,2023-09-12,
AMD Ryzen 7 5800X,211.5,8,3.8,4.7,105,,True,2023-09-12,
Intel Xeon E-2146G,912.83,6,3.5,4.5,80,Intel HD Graphics P630,True,2023-09-12,
AMD Pro A10-7850B,148.02,4,3.7,4.0,95,Radeon R7 (on-die),False,2023-09-12,
Intel Core 2 Extreme QX9775,1495.0,4,3.2,,150,,False,2023-09-12,
Intel Xeon E5-1660 V2,504.07,6,3.7,4.0,130,,True,2023-09-12,
AMD A10-6700,112.76,4,3.7,,65,Radeon HD 8670D,False,2023-09-12,
Intel Core i3-7100,185.04,2,3.9,,51,Intel HD Graphics 630,True,2023-09-12,
Intel Core i5-3450S,95.0,4,2.8,,65,Intel HD Graphics 2500,False,2023-09-12,
Intel Core i7-930,257.27,4,2.8,,130,,True,2023-09-12,
Intel Celeron 430,64.77,1,1.8,,35,,False,2023-09-12,
Intel Celeron G5920,59.99,2,3.5,,58,Intel UHD Graphics 610,False,2023-09-12,
Intel Xeon E-2104G,581.23,4,3.2,,65,Intel HD Graphics P630,False,2023-09-12,
AMD A8-6500,231.49,4,3.5,,65,Radeon HD 8570D,False,2023-09-12,
Intel Core i3-6100,209.95,2,3.7,,51,Intel HD Graphics 530,True,2023-09-12,
